Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
188,46.340130,5.621306,9.660191,0.996089,0.985273,0.981493,0.969271,0.984478,0.990776,0.800469,0.948313,0.971486,0.982365,98.565926,
189,45.841757,5.621306,5.621306,0.995759,0.979512,0.978845,0.959404,0.971045,0.989210,0.789233,0.939491,0.966160,0.979408,96.800950,
190,47.737104,8.138511,9.206929,0.997008,0.990177,0.985847,0.981725,0.987899,0.994779,0.828761,0.965956,0.981931,0.989021,100.000000,
191,47.041976,3.655436,8.138511,0.996674,0.990177,0.984856,0.974637,0.989353,0.995715,0.820325,0.957874,0.976180,0.984999,97.626823,
192,48.116984,3.655436,3.655436,0.997500,0.992789,0.985143,0.982312,0.992843,0.997107,0.836656,0.971752,0.985693,0.991852,99.233741,
193,47.786399,2.331931,5.374503,0.997069,0.990702,0.986547,0.979919,0.989990,0.995370,0.834660,0.964073,0.980273,0.988025,96.478258,
194,47.347470,2.331931,2.331931,0.996772,0.990203,0.986158,0.977908,0.990626,0.994422,0.825763,0.958381,0.976763,0.985722,96.005989,
195,47.981463,3.859710,3.859710,0.997556,0.991541,0.985378,0.980101,0.992081,0.996042,0.832611,0.969024,0.983861,0.990105,98.987788,
196,46.071112,6.279507,6.279507,0.996552,0.982976,0.979497,0.957528,0.980261,0.991984,0.797497,0.949008,0.972030,0.982527,98.910328,
197,46.124396,6.842648,9.295680,0.996398,0.986990,0.981344,0.970889,0.985315,0.993427,0.798138,0.948783,0.971534,0.982074,100.000000,
198,46.958470,6.842648,6.842648,0.996766,0.986571,0.980566,0.966111,0.984480,0.994803,0.812779,0.959278,0.978378,0.986679,100.000000,
199,45.552219,9.354763,9.354763,0.995945,0.981260,0.975327,0.958831,0.977817,0.990019,0.782462,0.938227,0.964933,0.977687,100.000000,
200,45.625080,3.717541,10.884937,0.996091,0.980473,0.977494,0.955364,0.975925,0.990049,0.785835,0.940550,0.966292,0.978410,94.556809,
201,47.530304,3.717541,3.717541,0.997320,0.992165,0.983455,0.975803,0.994075,0.997494,0.823395,0.966876,0.983113,0.989867,98.874212,
202,47.167250,2.509521,4.865802,0.996934,0.989841,0.983100,0.976530,0.990929,0.994438,0.818941,0.959697,0.978176,0.986804,96.310968,
203,47.680518,2.509521,2.509521,0.997509,0.991233,0.983149,0.978675,0.990748,0.996837,0.825462,0.969545,0.985061,0.991290,97.319752,
204,47.550253,4.896990,4.896990,0.997290,0.990827,0.984047,0.978050,0.990638,0.996470,0.825304,0.968263,0.984152,0.990747,100.000000,
205,46.391126,9.628785,11.158754,0.995562,0.976756,0.980960,0.953777,0.969766,0.986402,0.795239,0.944646,0.970142,0.981877,100.000000,
206,45.501686,7.538148,9.628785,0.995619,0.983638,0.976133,0.963016,0.981368,0.992881,0.783705,0.939186,0.966236,0.978693,99.964413,
207,47.324411,7.538148,7.538148,0.996576,0.982913,0.984723,0.965348,0.974279,0.991310,0.819851,0.958959,0.978690,0.986806,100.000000,
208,46.041073,8.085635,9.695788,0.995803,0.985928,0.979811,0.969013,0.984307,0.993518,0.792220,0.944022,0.969330,0.981341,100.000000,
209,45.798111,1.968228,8.085635,0.996355,0.985897,0.977146,0.971199,0.983183,0.993567,0.786895,0.945589,0.969493,0.980597,93.819929,
210,46.622584,1.968228,1.968228,0.996873,0.989760,0.980538,0.973153,0.988763,0.997338,0.804510,0.958286,0.978923,0.987826,95.694118,
211,46.290884,5.192394,6.696648,0.996318,0.986673,0.980051,0.967953,0.983719,0.995093,0.800251,0.948868,0.972138,0.982756,98.400403,
212,46.539875,5.192394,5.192394,0.996897,0.987437,0.978722,0.968631,0.984719,0.995989,0.803269,0.956711,0.978352,0.987757,99.271173,
213,47.229948,8.523937,8.523937,0.996769,0.985693,0.983023,0.964369,0.982515,0.993927,0.816481,0.959359,0.979405,0.987943,100.000000,
214,47.416622,8.865042,8.865042,0.996475,0.984964,0.985249,0.967386,0.979891,0.992989,0.821674,0.957425,0.978442,0.987594,100.000000,
215,51.228745,5.930918,12.126345,0.998346,0.991051,0.991645,0.984559,0.987115,0.994796,0.904105,0.983389,0.991769,0.995119,100.000000,
216,47.760812,4.873356,5.930918,0.996738,0.987126,0.986536,0.977646,0.983596,0.992281,0.843270,0.956397,0.974803,0.984079,98.390224,
217,49.227106,4.873356,4.873356,0.997512,0.990785,0.988718,0.980607,0.988971,0.995021,0.868715,0.972233,0.985068,0.990544,100.000000,
218,46.515066,5.434457,6.789148,0.996052,0.985021,0.982473,0.969804,0.983898,0.990888,0.813537,0.943424,0.966701,0.978406,97.751651,
219,47.284305,5.434457,5.434457,0.996657,0.985728,0.982102,0.967630,0.981256,0.994099,0.823894,0.959544,0.978041,0.985747,99.057711,
220,46.085679,6.881801,6.881801,0.996128,0.981730,0.978310,0.963269,0.975631,0.990827,0.798187,0.945317,0.969353,0.980827,99.106413,
221,47.149942,7.038742,7.460176,0.996552,0.988625,0.985092,0.974865,0.986723,0.994038,0.824036,0.955667,0.975003,0.983954,100.000000,
222,48.395292,5.959242,7.038742,0.997612,0.992209,0.985037,0.977432,0.991451,0.997981,0.840176,0.972940,0.986273,0.991596,100.000000,
223,46.293064,5.959242,5.959242,0.996539,0.988357,0.980589,0.965256,0.989206,0.996215,0.803831,0.948366,0.970689,0.981317,99.542436,
224,45.562332,1.800109,10.578366,0.996332,0.985509,0.974169,0.965384,0.986149,0.992902,0.777877,0.943307,0.967987,0.979381,93.349012,
225,46.723093,1.800109,1.800109,0.996966,0.988613,0.981050,0.970507,0.989369,0.994898,0.803526,0.958176,0.977767,0.986198,95.043805,
226,46.074130,5.197235,5.197235,0.996437,0.987593,0.981005,0.970388,0.987243,0.994043,0.792112,0.947285,0.970561,0.981053,98.390227,
227,46.310474,4.693008,6.017460,0.996571,0.989008,0.980841,0.972833,0.990544,0.994506,0.798573,0.950698,0.972222,0.982221,98.251978,
228,47.238746,3.743873,4.693008,0.997235,0.990001,0.982143,0.973964,0.990370,0.996340,0.814226,0.967063,0.983317,0.989922,98.444001,
229,46.369839,3.743873,3.743873,0.996517,0.988364,0.981339,0.971170,0.989649,0.994372,0.800671,0.952813,0.974203,0.983942,97.143250,
230,46.081720,6.630372,6.630372,0.995980,0.987584,0.984229,0.971081,0.984795,0.994868,0.793152,0.950951,0.973785,0.984249,100.000000,
231,45.834751,5.787915,9.935079,0.996350,0.989773,0.981831,0.976613,0.989255,0.995480,0.788101,0.948377,0.971202,0.981655,99.673573,
232,46.727163,3.399610,5.787915,0.997198,0.990926,0.981227,0.977773,0.991720,0.996085,0.802482,0.965284,0.982985,0.989971,98.181194,
233,46.470731,3.399610,3.399610,0.996731,0.990304,0.983073,0.977693,0.989747,0.995572,0.804335,0.955212,0.975483,0.984617,97.247012,
234,46.194425,4.540588,5.154762,0.996465,0.988133,0.982551,0.974494,0.987737,0.993077,0.796733,0.951455,0.973614,0.983895,98.065184,
235,46.705786,4.540588,4.540588,0.997124,0.990505,0.981861,0.975826,0.990475,0.996299,0.803225,0.963446,0.982031,0.989630,99.463763,
236,46.363748,8.804283,8.804283,0.996489,0.987903,0.981979,0.966676,0.986856,0.995304,0.796720,0.953165,0.975529,0.985372,100.000000,
237,45.665734,6.864769,8.923146,0.995908,0.985082,0.979595,0.965600,0.981551,0.993575,0.784359,0.942346,0.967218,0.978787,99.534373,
238,47.407497,6.864769,6.864769,0.997208,0.988891,0.982705,0.970559,0.987486,0.996119,0.815714,0.966358,0.983455,0.990494,100.000000,
239,46.451862,4.688584,8.152993,0.996198,0.984787,0.982856,0.966561,0.979411,0.993336,0.801757,0.950466,0.973483,0.984119,97.532750,
240,46.249501,4.688584,4.688584,0.996406,0.986055,0.980060,0.967255,0.985509,0.993052,0.795354,0.950478,0.973263,0.983762,97.766889,
241,45.742708,5.514625,5.514625,0.995765,0.982275,0.978859,0.964790,0.980412,0.988911,0.778113,0.937885,0.964996,0.977519,97.056268,
242,46.754678,9.787524,9.787524,0.996782,0.988774,0.980045,0.971869,0.988616,0.995793,0.798417,0.956475,0.977945,0.987103,100.000000,
243,45.718188,7.366849,9.953120,0.995893,0.982061,0.977369,0.961694,0.977143,0.990915,0.777934,0.938157,0.965176,0.977756,99.284289,
244,46.501851,6.231478,7.366849,0.996360,0.983725,0.980276,0.962075,0.979567,0.992060,0.795800,0.949179,0.972196,0.982588,99.026003,
245,46.542754,6.231478,6.231478,0.996081,0.985582,0.983372,0.971091,0.984976,0.990193,0.801174,0.945356,0.968721,0.979970,99.063918,
246,47.350867,3.962194,9.551147,0.996822,0.987429,0.984960,0.973742,0.985582,0.992798,0.816886,0.957214,0.977361,0.986304,97.570345,
247,47.072795,3.962194,3.962194,0.996585,0.986550,0.982846,0.960255,0.979329,0.997409,0.814105,0.953926,0.975182,0.984906,97.156827,
248,46.842429,14.858706,43.245777,0.998089,0.991206,0.983738,0.975447,0.989943,0.997514,0.814320,0.966193,0.983207,0.990651,100.000000,
249,44.418294,14.858706,14.858706,0.995178,0.986591,0.979054,0.972484,0.983064,0.993905,0.759044,0.926331,0.959183,0.974597,100.000000,
250,45.294861,17.781326,17.781326,0.995161,0.987159,0.989063,0.972788,0.982193,0.993220,0.770455,0.929249,0.960006,0.974828,100.000000,
251,46.789566,15.436342,18.127192,0.996631,0.989351,0.995521,0.977088,0.985540,0.993051,0.802458,0.949731,0.973453,0.983927,100.000000,
252,45.770459,11.450756,15.436342,0.996457,0.986513,0.985303,0.973823,0.982560,0.992215,0.775107,0.945425,0.970651,0.982065,100.000000,
253,44.752703,11.450756,11.450756,0.995268,0.982489,0.985516,0.968236,0.977580,0.988093,0.753061,0.920899,0.952388,0.969552,100.000000,
254,45.541059,11.890079,11.890079,0.996363,0.986023,0.987325,0.970469,0.980597,0.992355,0.769078,0.942673,0.969738,0.982001,100.000000,
255,44.492568,10.826187,13.086386,0.995246,0.984790,0.985051,0.962137,0.980508,0.992516,0.749436,0.925061,0.957493,0.973993,100.000000,
256,46.141438,6.078731,10.826187,0.996896,0.988118,0.987568,0.972648,0.984321,0.994402,0.787793,0.951899,0.975067,0.985427,100.000000,
257,44.245126,4.177921,6.078731,0.994914,0.980031,0.985031,0.965005,0.975106,0.986149,0.738029,0.916529,0.951216,0.969715,93.620276,
258,44.766209,4.177921,4.177921,0.995719,0.982444,0.985905,0.967455,0.977618,0.988750,0.751615,0.928883,0.960417,0.976056,95.076523,
259,49.484014,1.386125,102.771500,0.998573,0.995471,0.991155,0.989829,0.995466,0.998424,0.895186,0.990076,0.995060,0.996952,97.773703,
260,47.648070,1.386125,1.386125,0.997548,0.993304,0.989298,0.985930,0.992430,0.997301,0.868199,0.979617,0.988365,0.992359,96.576133,
261,46.428528,2.499218,2.499218,0.995982,0.991659,0.988363,0.983992,0.990270,0.995973,0.842730,0.970720,0.983128,0.989087,97.148496,
262,46.144223,2.563740,2.563740,0.995852,0.991017,0.985478,0.981566,0.990451,0.995940,0.833527,0.967441,0.981700,0.988317,96.950645,
263,45.434614,3.458471,6.045598,0.994681,0.989297,0.986531,0.981314,0.987473,0.993867,0.821666,0.958188,0.974454,0.983145,96.960442,
264,45.667708,3.458471,3.458471,0.994956,0.990497,0.985813,0.981984,0.989150,0.995491,0.824386,0.964735,0.979647,0.986566,97.751659,
265,46.265342,2.274195,5.851820,0.996431,0.991901,0.983135,0.983685,0.991761,0.997207,0.824750,0.977283,0.989044,0.992917,97.499519,
266,45.500664,2.274195,2.274195,0.995496,0.988802,0.983229,0.975589,0.988560,0.994996,0.808890,0.963856,0.979847,0.986813,95.867541,
267,46.138767,4.521945,4.521945,0.995758,0.990927,0.985349,0.980949,0.990247,0.995896,0.825130,0.969869,0.983698,0.989345,99.628318,
268,45.460467,3.042756,4.586742,0.994858,0.990105,0.985844,0.979498,0.989641,0.995155,0.809541,0.962153,0.978123,0.985680,96.975105,
269,46.172025,3.042756,3.042756,0.996181,0.992278,0.984933,0.982065,0.991748,0.998054,0.814484,0.974678,0.987698,0.992658,98.486594,
270,45.248384,4.191179,5.544684,0.994770,0.990578,0.984902,0.978532,0.988894,0.996682,0.798134,0.958613,0.976863,0.984875,98.407483,
271,45.060470,4.191179,4.191179,0.994529,0.988428,0.984102,0.976251,0.986177,0.994956,0.790029,0.955442,0.975217,0.984118,97.788301,
272,45.364557,3.701359,5.107017,0.995218,0.988924,0.983763,0.976912,0.987652,0.995299,0.793309,0.961117,0.979554,0.987285,97.742685,
273,44.971009,2.886474,3.701359,0.994522,0.988255,0.984413,0.976256,0.986201,0.994610,0.787945,0.951419,0.972570,0.982017,95.787941,
274,44.891966,2.886474,2.886474,0.994316,0.987943,0.983848,0.976366,0.985842,0.994250,0.784433,0.951000,0.972289,0.982574,95.749762,
275,45.576676,6.631812,6.715231,0.995411,0.991016,0.984451,0.979845,0.988953,0.997713,0.797158,0.965020,0.982098,0.989012,100.000000,
276,44.725206,6.631812,6.631812,0.993809,0.987870,0.983716,0.976039,0.983701,0.994965,0.782138,0.948817,0.970891,0.980958,100.000000,
277,44.624493,5.449877,8.216212,0.994246,0.985630,0.981896,0.973092,0.982611,0.992725,0.779808,0.946088,0.968830,0.979916,98.094384,
278,45.293900,2.485380,5.449877,0.995795,0.987830,0.980635,0.974422,0.984811,0.995987,0.787470,0.960409,0.979252,0.986896,95.894478,
279,44.543323,2.485380,2.485380,0.994477,0.985832,0.981724,0.971171,0.981272,0.994587,0.773712,0.942769,0.967020,0.978587,94.199004,
280,44.320818,3.083807,3.768194,0.994514,0.984721,0.978919,0.970213,0.981478,0.993141,0.765311,0.941996,0.966941,0.978839,94.737624,
281,43.850075,3.083807,3.083807,0.993613,0.982387,0.979374,0.965605,0.978755,0.991019,0.755212,0.930593,0.958194,0.971951,93.270952,
282,43.729333,5.858215,5.858215,0.993944,0.982169,0.977279,0.965111,0.979351,0.991076,0.745095,0.931814,0.961246,0.975746,97.105120,
283,46.810616,19.599895,104.081337,0.996248,0.985482,0.992945,0.979253,0.978051,0.989315,0.801552,0.935884,0.963326,0.976960,100.000000,
284,47.945529,19.599895,19.599895,0.996374,0.983417,0.988084,0.976906,0.973993,0.988926,0.821861,0.944073,0.968254,0.980181,100.000000,
285,48.095047,25.046165,25.046165,0.996575,0.984872,0.993655,0.980839,0.978463,0.986889,0.831530,0.947426,0.970116,0.980588,100.000000,
286,47.152652,29.480766,29.817410,0.996442,0.986120,0.991807,0.978257,0.980050,0.989914,0.810629,0.945572,0.970294,0.981548,100.000000,
287,48.327764,25.608513,29.480766,0.998049,0.989562,0.986388,0.976383,0.987881,0.994810,0.843604,0.968802,0.984620,0.991043,100.000000,
288,46.513754,25.068018,25.608513,0.996927,0.985251,0.982456,0.974935,0.980597,0.991203,0.809045,0.949095,0.973033,0.983551,100.000000,
289,46.424733,22.480743,25.068018,0.997206,0.986444,0.986265,0.967409,0.984439,0.992519,0.809176,0.952180,0.974891,0.984840,100.000000,
290,46.417178,15.857156,22.480743,0.997568,0.987525,0.988153,0.968324,0.985732,0.992950,0.814181,0.957619,0.977408,0.986149,100.000000,
291,45.015187,7.067266,15.857156,0.997486,0.987689,0.983336,0.967525,0.986811,0.994110,0.793351,0.952375,0.974297,0.984650,100.000000,
292,45.797778,7.067266,7.067266,0.998199,0.989378,0.983470,0.973088,0.988079,0.995554,0.806410,0.968767,0.984688,0.991331,100.000000,
293,44.894987,8.245901,8.245901,0.997496,0.987805,0.983867,0.968096,0.985239,0.995169,0.790851,0.952191,0.974147,0.984361,100.000000,
294,44.100312,9.219778,9.219778,0.997152,0.983133,0.977108,0.960615,0.978732,0.992166,0.771044,0.945064,0.970864,0.982556,100.000000,
295,43.148090,9.253754,9.253754,0.996737,0.977129,0.971392,0.954645,0.973230,0.986219,0.746904,0.930570,0.961854,0.977160,100.000000,
296,43.429976,11.282062,11.282062,0.996942,0.983067,0.976755,0.954783,0.979984,0.992917,0.752549,0.939257,0.968317,0.981457,100.000000,
297,48.927570,13.883743,48.306690,0.998935,0.993039,0.991526,0.980793,0.992434,0.996831,0.871269,0.982728,0.991612,0.995234,100.000000,
298,45.679774,11.635698,13.883743,0.997570,0.986306,0.988113,0.963962,0.985002,0.991892,0.808683,0.954567,0.974780,0.984465,100.000000,
299,46.801298,5.174407,11.635698,0.998205,0.989557,0.988424,0.974226,0.989021,0.993783,0.828848,0.967616,0.983092,0.990037,100.000000,
300,45.800234,5.174407,5.174407,0.997434,0.986944,0.987320,0.970075,0.986112,0.991424,0.810907,0.955263,0.975116,0.984675,98.754488,
301,44.181952,18.603201,18.603201,0.996249,0.981452,0.981958,0.953743,0.980564,0.988606,0.753337,0.934931,0.965241,0.978932,100.000000,
302,45.414049,27.203560,27.203560,0.996786,0.981778,0.983999,0.950796,0.982188,0.989069,0.769023,0.949530,0.975798,0.986172,100.000000,
303,46.376574,20.222992,29.043533,0.997236,0.984032,0.986818,0.965079,0.981032,0.989787,0.806723,0.955536,0.977853,0.987372,100.000000,
304,44.633496,18.769239,20.222992,0.996174,0.980059,0.984651,0.961942,0.975623,0.986305,0.771371,0.935387,0.962520,0.975220,100.000000,
305,44.496143,18.769239,18.769239,0.995721,0.974678,0.985724,0.953841,0.967547,0.981403,0.763108,0.929308,0.959801,0.974357,100.000000,
306,46.150052,29.329056,29.329056,0.996958,0.978678,0.987120,0.955934,0.972554,0.986587,0.795521,0.953316,0.977056,0.986546,100.000000,
307,45.130038,31.331820,32.774250,0.995480,0.976007,0.986202,0.955199,0.973213,0.980938,0.766736,0.934240,0.964380,0.978828,100.000000,
308,46.466037,27.162228,31.331820,0.996877,0.982135,0.989137,0.965030,0.976636,0.988450,0.798761,0.953947,0.977282,0.986784,100.000000,
309,45.342356,25.252535,27.162228,0.996044,0.978017,0.987417,0.964831,0.970648,0.983136,0.781667,0.938676,0.964859,0.977351,100.000000,
310,46.805854,24.008814,25.252535,0.997143,0.982043,0.986515,0.964718,0.981252,0.986482,0.808916,0.957309,0.978122,0.986813,100.000000,
311,46.150929,22.031654,24.008814,0.996436,0.978358,0.985797,0.955782,0.975853,0.984182,0.799537,0.946556,0.969711,0.980903,100.000000,
312,47.204798,16.503782,22.031654,0.997414,0.985780,0.988687,0.967641,0.984740,0.991003,0.812134,0.960906,0.979842,0.987529,100.000000,
313,46.240874,16.080059,16.503782,0.996484,0.979173,0.986216,0.957565,0.979063,0.983111,0.798498,0.942916,0.965409,0.976322,100.000000,
314,46.058676,16.080059,16.080059,0.996452,0.977470,0.985941,0.950397,0.978095,0.981762,0.794482,0.939195,0.963887,0.976245,100.000000,
315,47.570735,18.738300,18.738300,0.997522,0.981420,0.986617,0.958243,0.978513,0.988732,0.820236,0.962665,0.980605,0.988125,100.000000,
316,47.070091,16.415892,19.974398,0.996848,0.977126,0.986669,0.953676,0.970675,0.985171,0.814319,0.953650,0.974567,0.984621,100.000000,
317,47.923545,14.430894,16.415892,0.997654,0.982733,0.986579,0.955407,0.982243,0.990285,0.825969,0.965494,0.982333,0.989123,100.000000,
318,46.899882,4.036352,14.430894,0.997094,0.983135,0.990182,0.962271,0.979968,0.987983,0.810077,0.951415,0.973734,0.984370,96.388364,
319,47.310136,4.036352,4.036352,0.997347,0.985446,0.991014,0.966726,0.982914,0.989663,0.827374,0.952659,0.971977,0.981416,96.596742,
320,48.013939,9.002466,9.988521,0.997750,0.984206,0.987188,0.964173,0.982905,0.989399,0.831778,0.963018,0.980054,0.987685,100.000000,
321,46.888182,4.250355,9.002466,0.997110,0.977857,0.990681,0.962591,0.972128,0.980575,0.817820,0.946220,0.967318,0.978595,94.758100,
322,47.544921,4.250355,4.250355,0.997735,0.980822,0.989097,0.959216,0.974552,0.986886,0.825597,0.958697,0.976824,0.985391,96.411163,
323,47.133431,11.048513,11.048513,0.997133,0.980034,0.986479,0.957304,0.980808,0.983176,0.822028,0.947663,0.968870,0.979833,100.000000,
324,47.269888,13.748597,13.748597,0.997413,0.981836,0.987806,0.957811,0.978951,0.987455,0.819069,0.951523,0.973941,0.984178,100.000000,
325,49.654489,1.624728,130.832321,0.998471,0.995499,0.990715,0.989967,0.996258,0.999105,0.890126,0.988805,0.994308,0.996224,97.999974,
326,47.476112,1.624728,1.624728,0.997070,0.992706,0.988201,0.984152,0.992764,0.997910,0.863188,0.974792,0.985083,0.989640,96.377537,
327,46.971286,2.210332,2.547167,0.996095,0.992797,0.988890,0.986104,0.992224,0.997506,0.857889,0.971330,0.982957,0.988436,96.965991,
328,47.108746,1.950057,2.210332,0.996490,0.991659,0.987563,0.984295,0.990845,0.996930,0.849260,0.971456,0.983591,0.989393,96.476232,
329,47.082720,1.950057,1.950057,0.996219,0.990606,0.987657,0.984104,0.990021,0.994900,0.854488,0.969749,0.981776,0.987473,96.007278,
330,47.141102,1.701781,2.669111,0.996428,0.991106,0.987360,0.983395,0.991915,0.995120,0.855875,0.971993,0.983501,0.988632,95.966463,
331,47.757763,1.701781,1.701781,0.996983,0.992925,0.988216,0.987181,0.993423,0.996697,0.866117,0.980042,0.989195,0.992640,96.975043,
332,47.035746,1.685158,2.605180,0.996370,0.988876,0.986427,0.980854,0.987494,0.994048,0.848149,0.968217,0.980925,0.986517,95.158360,
333,46.281537,1.685158,1.685158,0.995723,0.988383,0.985043,0.978514,0.987461,0.994264,0.826688,0.961395,0.977082,0.984098,94.658452,
334,46.759269,2.622061,2.622061,0.996216,0.989789,0.986148,0.980365,0.989320,0.995178,0.837085,0.964003,0.978162,0.984646,96.297140,
